X : 1 if unit j processes task i starting at time t
    Size=1015, Index=X_index
    Key                      : Lower : Value : Upper : Fixed : Stale : Domain
           ('Mix', 'Mix', 0) :     0 :   0.0 :     1 : False :  True : Binary

Cvar_(R1,R_large) : Component composition profile [kmol/m^3]
    Size=273, Index='Cvar_(R1,R_large)_index'
    Key             : Lower : Value                : Upper : Fixed : Stale : Domain
           (0, 'B') :  0.05 :                  1.0 :   1.0 : False :  True : NonNegativeReals
           (0, 'C') :  0.05 :                  1.0 :   1.0 : False :  True : NonNegativeReals
           (0, 'D') :   0.0 :                  0.0 :   1.9 : False :  True : NonNegativeReals
    (0.005168, 'B') :  0.05 :   0.9925605890370257 :   1.0 : False :  True : NonNegativeReals
    (0.005168, 'C') :  0.05 :   0.9925605890370257 :   1.0 : False :  True : NonNegativeReals
    (0.005168, 'D') :   0.0 : 0.014878821925948811 :   1.9 : False :  True : NonNegativeReals
    (0.021498, 'B') :  0.05 :   0.9655366892113902 :   1.0 : False :  True : NonNegativeReals
    (0.021498, 'C') :  0.05 :     0.96553668921139 :   1.0 : False :  True : NonNegativeReals
    (0.021498, 'D') :   0.0 :  0.06892662157721867 :   1.9 : False :  True : NonNegativeReals
    (0.033333, 'B') :  0.05 :   0.9405226324706338 :   1.0 : False :  True : NonNegativeReals
    (0.033333, 'C') :  0.05 :   0.9405226324706336 :   1.0 : False :  True : NonNegativeReals
    (0.033333, 'D') :   0.0 :  0.11895473505872874 :   1.9 : False :  True : NonNegativeReals
    (0.038501, 'B') :  0.05 :   0.9277473800812424 :   1.0 : False :  True : NonNegativeReals
    (0.038501, 'C') :  0.05 :   0.9277473800812422 :   1.0 : False :  True : NonNegativeReals
    (0.038501, 'D') :   0.0 :   0.1445052398375118 :   1.9 : False :  True : NonNegativeReals
    (0.054832, 'B') :  0.05 :   0.8797034638579645 :   1.0 : False :  True : NonNegativeReals
    (0.054832, 'C') :  0.05 :   0.8797034638579642 :   1.0 : False :  True : NonNegativeReals
    (0.054832, 'D') :   0.0 :  0.24059307228406593 :   1.9 : False :  True : NonNegativeReals
    (0.066667, 'B') :  0.05 :   0.8384156591998078 :   1.0 : False :  True : NonNegativeReals
    (0.066667, 'C') :  0.05 :   0.8384156591998074 :   1.0 : False :  True : NonNegativeReals
    (0.066667, 'D') :   0.0 :  0.32316868160037665 :   1.9 : False :  True : NonNegativeReals
    (0.071835, 'B') :  0.05 :    0.818973225033145 :   1.0 : False :  True : NonNegativeReals
    (0.071835, 'C') :  0.05 :   0.8189732250331444 :   1.0 : False :  True : NonNegativeReals
    (0.071835, 'D') :   0.0 :  0.36205354993370226 :   1.9 : False :  True : NonNegativeReals
    (0.088165, 'B') :  0.05 :    0.753231958964942 :   1.0 : False :  True : NonNegativeReals
    (0.088165, 'C') :  0.05 :   0.7532319589649412 :   1.0 : False :  True : NonNegativeReals
    (0.088165, 'D') :   0.0 :   0.4935360820701067 :   1.9 : False :  True : NonNegativeReals
         (0.1, 'B') :  0.05 :   0.7033866818018031 :   1.0 : False :  True : NonNegativeReals
         (0.1, 'C') :  0.05 :   0.7033866818018024 :   1.0 : False :  True : NonNegativeReals
         (0.1, 'D') :   0.0 :   0.5932266363963814 :   1.9 : False :  True : NonNegativeReals
    (0.105168, 'B') :  0.05 :   0.6815215511956317 :   1.0 : False :  True : NonNegativeReals
    (0.105168, 'C') :  0.05 :    0.681521551195631 :   1.0 : False :  True : NonNegativeReals
    (0.105168, 'D') :   0.0 :   0.6369568976087244 :   1.9 : False :  True : NonNegativeReals
    (0.121498, 'B') :  0.05 :   0.6144092743056548 :   1.0 : False :  True : NonNegativeReals
    (0.121498, 'C') :  0.05 :   0.6144092743056544 :   1.0 : False :  True : NonNegativeReals
    (0.121498, 'D') :   0.0 :   0.7711814513886762 :   1.9 : False :  True : NonNegativeReals
    (0.133333, 'B') :  0.05 :   0.5685272782317526 :   1.0 : False :  True : NonNegativeReals
    (0.133333, 'C') :  0.05 :   0.5685272782317523 :   1.0 : False :  True : NonNegativeReals
    (0.133333, 'D') :   0.0 :   0.8629454435364778 :   1.9 : False :  True : NonNegativeReals
    (0.138501, 'B') :  0.05 :   0.5494131815187994 :   1.0 : False :  True : NonNegativeReals
    (0.138501, 'C') :  0.05 :   0.5494131815187991 :   1.0 : False :  True : NonNegativeReals
    (0.138501, 'D') :   0.0 :   0.9011736369623844 :   1.9 : False :  True : NonNegativeReals
    (0.154832, 'B') :  0.05 :    0.492990658221028 :   1.0 : False :  True : NonNegativeReals
    (0.154832, 'C') :  0.05 :   0.4929906582210277 :   1.0 : False :  True : NonNegativeReals
    (0.154832, 'D') :   0.0 :   1.0140186835579255 :   1.9 : False :  True : NonNegativeReals
    (0.166667, 'B') :  0.05 :  0.45586704109481774 :   1.0 : False :  True : NonNegativeReals
    (0.166667, 'C') :  0.05 :   0.4558670410948176 :   1.0 : False :  True : NonNegativeReals
    (0.166667, 'D') :   0.0 :   1.0882659178103427 :   1.9 : False :  True : NonNegativeReals
    (0.171835, 'B') :  0.05 :    0.440652024133291 :   1.0 : False :  True : NonNegativeReals
    (0.171835, 'C') :  0.05 :  0.44065202413329096 :   1.0 : False :  True : NonNegativeReals
    (0.171835, 'D') :   0.0 :   1.1186959517334618 :   1.9 : False :  True : NonNegativeReals
    (0.188165, 'B') :  0.05 :   0.3963111936002234 :   1.0 : False :  True : NonNegativeReals
    (0.188165, 'C') :  0.05 :  0.39631119360022327 :   1.0 : False :  True : NonNegativeReals
    (0.188165, 'D') :   0.0 :   1.2073776127996618 :   1.9 : False :  True : NonNegativeReals
         (0.2, 'B') :  0.05 :     0.36755348585231 :   1.0 : False :  True : NonNegativeReals
         (0.2, 'C') :  0.05 :  0.36755348585230996 :   1.0 : False :  True : NonNegativeReals
         (0.2, 'D') :   0.0 :   1.2648930282954796 :   1.9 : False :  True : NonNegativeReals
    (0.205168, 'B') :  0.05 :  0.35584252020474705 :   1.0 : False :  True : NonNegativeReals
    (0.205168, 'C') :  0.05 :  0.35584252020474705 :   1.0 : False :  True : NonNegativeReals
    (0.205168, 'D') :   0.0 :   1.2883149595906056 :   1.9 : False :  True : NonNegativeReals
    (0.221498, 'B') :  0.05 :   0.3221043794104067 :   1.0 : False :  True : NonNegativeReals
    (0.221498, 'C') :  0.05 :  0.32210437941040676 :   1.0 : False :  True : NonNegativeReals
    (0.221498, 'D') :   0.0 :   1.3557912411792845 :   1.9 : False :  True : NonNegativeReals
    (0.233333, 'B') :  0.05 :  0.30048846217148467 :   1.0 : False :  True : NonNegativeReals
    (0.233333, 'C') :  0.05 :  0.30048846217148467 :   1.0 : False :  True : NonNegativeReals
    (0.233333, 'D') :   0.0 :   1.3990230756571258 :   1.9 : False :  True : NonNegativeReals
    (0.238501, 'B') :  0.05 :  0.29172710915116945 :   1.0 : False :  True : NonNegativeReals
    (0.238501, 'C') :  0.05 :   0.2917271091511694 :   1.0 : False :  True : NonNegativeReals
    (0.238501, 'D') :   0.0 :    1.416545781697757 :   1.9 : False :  True : NonNegativeReals
    (0.254832, 'B') :  0.05 :   0.2664468323758182 :   1.0 : False :  True : NonNegativeReals
    (0.254832, 'C') :  0.05 :   0.2664468323758181 :   1.0 : False :  True : NonNegativeReals
    (0.254832, 'D') :   0.0 :   1.4671063352484581 :   1.9 : False :  True : NonNegativeReals
    (0.266667, 'B') :  0.05 :   0.2501698275778002 :   1.0 : False :  True : NonNegativeReals
    (0.266667, 'C') :  0.05 :   0.2501698275778001 :   1.0 : False :  True : NonNegativeReals
    (0.266667, 'D') :   0.0 :   1.4996603448444912 :   1.9 : False :  True : NonNegativeReals
    (0.271835, 'B') :  0.05 :  0.24354515631592383 :   1.0 : False :  True : NonNegativeReals
    (0.271835, 'C') :  0.05 :  0.24354515631592374 :   1.0 : False :  True : NonNegativeReals
    (0.271835, 'D') :   0.0 :   1.5129096873682442 :   1.9 : False :  True : NonNegativeReals
    (0.288165, 'B') :  0.05 :  0.22429963680087114 :   1.0 : False :  True : NonNegativeReals
    (0.288165, 'C') :  0.05 :   0.2242996368008711 :   1.0 : False :  True : NonNegativeReals
    (0.288165, 'D') :   0.0 :   1.5514007263983483 :   1.9 : False :  True : NonNegativeReals
         (0.3, 'B') :  0.05 :  0.21180479707546604 :   1.0 : False :  True : NonNegativeReals
         (0.3, 'C') :  0.05 :  0.21180479707546596 :   1.0 : False :  True : NonNegativeReals
         (0.3, 'D') :   0.0 :   1.5763904058491556 :   1.9 : False :  True : NonNegativeReals
    (0.305168, 'B') :  0.05 :  0.20669500166699264 :   1.0 : False :  True : NonNegativeReals
    (0.305168, 'C') :  0.05 :  0.20669500166699256 :   1.0 : False :  True : NonNegativeReals
    (0.305168, 'D') :   0.0 :   1.5866099966661023 :   1.9 : False :  True : NonNegativeReals
    (0.321498, 'B') :  0.05 :  0.19183646435053742 :   1.0 : False :  True : NonNegativeReals
    (0.321498, 'C') :  0.05 :  0.19183646435053736 :   1.0 : False :  True : NonNegativeReals
    (0.321498, 'D') :   0.0 :   1.6163270712990114 :   1.9 : False :  True : NonNegativeReals
    (0.333333, 'B') :  0.05 :   0.1821770191847076 :   1.0 : False :  True : NonNegativeReals
    (0.333333, 'C') :  0.05 :  0.18217701918470755 :   1.0 : False :  True : NonNegativeReals
    (0.333333, 'D') :   0.0 :    1.635645961630668 :   1.9 : False :  True : NonNegativeReals
    (0.338501, 'B') :  0.05 :  0.17822226772978225 :   1.0 : False :  True : NonNegativeReals
    (0.338501, 'C') :  0.05 :   0.1782222677297822 :   1.0 : False :  True : NonNegativeReals
    (0.338501, 'D') :   0.0 :    1.643555464540519 :   1.9 : False :  True : NonNegativeReals
    (0.354832, 'B') :  0.05 :   0.1666624493732395 :   1.0 : False :  True : NonNegativeReals
    (0.354832, 'C') :  0.05 :   0.1666624493732395 :   1.0 : False :  True : NonNegativeReals
    (0.354832, 'D') :   0.0 :   1.6666751012536036 :   1.9 : False :  True : NonNegativeReals
    (0.366667, 'B') :  0.05 :  0.15908457313653995 :   1.0 : False :  True : NonNegativeReals
    (0.366667, 'C') :  0.05 :  0.15908457313653995 :   1.0 : False :  True : NonNegativeReals
    (0.366667, 'D') :   0.0 :   1.6818308537269993 :   1.9 : False :  True : NonNegativeReals
    (0.371835, 'B') :  0.05 :  0.15596571547570684 :   1.0 : False :  True : NonNegativeReals
    (0.371835, 'C') :  0.05 :  0.15596571547570687 :   1.0 : False :  True : NonNegativeReals
    (0.371835, 'D') :   0.0 :    1.688068569048666 :   1.9 : False :  True : NonNegativeReals
    (0.388165, 'B') :  0.05 :   0.1467791496994884 :   1.0 : False :  True : NonNegativeReals
    (0.388165, 'C') :  0.05 :  0.14677914969948838 :   1.0 : False :  True : NonNegativeReals
    (0.388165, 'D') :   0.0 :   1.7064417006011015 :   1.9 : False :  True : NonNegativeReals
         (0.4, 'B') :  0.05 :  0.14070159835236506 :   1.0 : False :  True : NonNegativeReals
         (0.4, 'C') :  0.05 :    0.140701598352365 :   1.0 : False :  True : NonNegativeReals
         (0.4, 'D') :   0.0 :   1.7185968032953456 :   1.9 : False :  True : NonNegativeReals
    (0.405168, 'B') :  0.05 :  0.13818731185512373 :   1.0 : False :  True : NonNegativeReals
    (0.405168, 'C') :  0.05 :   0.1381873118551237 :   1.0 : False :  True : NonNegativeReals
    (0.405168, 'D') :   0.0 :   1.7236253762898284 :   1.9 : False :  True : NonNegativeReals
    (0.421498, 'B') :  0.05 :  0.13077093141676624 :   1.0 : False :  True : NonNegativeReals
    (0.421498, 'C') :  0.05 :   0.1307709314167662 :   1.0 : False :  True : NonNegativeReals
    (0.421498, 'D') :   0.0 :   1.7384581371665422 :   1.9 : False :  True : NonNegativeReals
    (0.433333, 'B') :  0.05 :  0.12585876449845584 :   1.0 : False :  True : NonNegativeReals
    (0.433333, 'C') :  0.05 :  0.12585876449845582 :   1.0 : False :  True : NonNegativeReals
    (0.433333, 'D') :   0.0 :   1.7482824710031601 :   1.9 : False :  True : NonNegativeReals
    (0.438501, 'B') :  0.05 :  0.12382564157273473 :   1.0 : False :  True : NonNegativeReals
    (0.438501, 'C') :  0.05 :  0.12382564157273472 :   1.0 : False :  True : NonNegativeReals
    (0.438501, 'D') :   0.0 :   1.7523487168546028 :   1.9 : False :  True : NonNegativeReals
    (0.454832, 'B') :  0.05 :   0.1178071612344796 :   1.0 : False :  True : NonNegativeReals
    (0.454832, 'C') :  0.05 :  0.11780716123447957 :   1.0 : False :  True : NonNegativeReals
    (0.454832, 'D') :   0.0 :    1.764385677531112 :   1.9 : False :  True : NonNegativeReals
    (0.466667, 'B') :  0.05 :   0.1137968467822772 :   1.0 : False :  True : NonNegativeReals
    (0.466667, 'C') :  0.05 :  0.11379684678227714 :   1.0 : False :  True : NonNegativeReals
    (0.466667, 'D') :   0.0 :   1.7724063064355136 :   1.9 : False :  True : NonNegativeReals
    (0.471835, 'B') :  0.05 :  0.11212984528809807 :   1.0 : False :  True : NonNegativeReals
    (0.471835, 'C') :  0.05 :  0.11212984528809804 :   1.0 : False :  True : NonNegativeReals
    (0.471835, 'D') :   0.0 :   1.7757403094238717 :   1.9 : False :  True : NonNegativeReals
    (0.488165, 'B') :  0.05 :  0.10716818193367184 :   1.0 : False :  True : NonNegativeReals
    (0.488165, 'C') :  0.05 :  0.10716818193367182 :   1.0 : False :  True : NonNegativeReals
    (0.488165, 'D') :   0.0 :   1.7856636361327225 :   1.9 : False :  True : NonNegativeReals
         (0.5, 'B') :  0.05 :  0.10383828504635635 :   1.0 : False :  True : NonNegativeReals
         (0.5, 'C') :  0.05 :  0.10383828504635634 :   1.0 : False :  True : NonNegativeReals
         (0.5, 'D') :   0.0 :   1.7923234299073505 :   1.9 : False :  True : NonNegativeReals
    (0.505168, 'B') :  0.05 :  0.10244821957438296 :   1.0 : False :  True : NonNegativeReals
    (0.505168, 'C') :  0.05 :  0.10244821957438296 :   1.0 : False :  True : NonNegativeReals
    (0.505168, 'D') :   0.0 :   1.7951035608512975 :   1.9 : False :  True : NonNegativeReals
    (0.521498, 'B') :  0.05 :   0.0982902321983666 :   1.0 : False :  True : NonNegativeReals
    (0.521498, 'C') :  0.05 :   0.0982902321983666 :   1.0 : False :  True : NonNegativeReals
    (0.521498, 'D') :   0.0 :   1.8034195356033287 :   1.9 : False :  True : NonNegativeReals
    (0.533333, 'B') :  0.05 :  0.09548193690644736 :   1.0 : False :  True : NonNegativeReals
    (0.533333, 'C') :  0.05 :  0.09548193690644734 :   1.0 : False :  True : NonNegativeReals
    (0.533333, 'D') :   0.0 :   1.8090361261871646 :   1.9 : False :  True : NonNegativeReals
    (0.538501, 'B') :  0.05 :  0.09430530022889946 :   1.0 : False :  True : NonNegativeReals
    (0.538501, 'C') :  0.05 :  0.09430530022889944 :   1.0 : False :  True : NonNegativeReals
    (0.538501, 'D') :   0.0 :   1.8113893995422605 :   1.9 : False :  True : NonNegativeReals
    (0.554832, 'B') :  0.05 :  0.09077068476142941 :   1.0 : False :  True : NonNegativeReals
    (0.554832, 'C') :  0.05 :  0.09077068476142937 :   1.0 : False :  True : NonNegativeReals
    (0.554832, 'D') :   0.0 :   1.8184586304771992 :   1.9 : False :  True : NonNegativeReals
    (0.566667, 'B') :  0.05 :   0.0883704197460929 :   1.0 : False :  True : NonNegativeReals
    (0.566667, 'C') :  0.05 :  0.08837041974609286 :   1.0 : False :  True : NonNegativeReals
    (0.566667, 'D') :   0.0 :   1.8232591605078694 :   1.9 : False :  True : NonNegativeReals
    (0.571835, 'B') :  0.05 :  0.08736166687037154 :   1.0 : False :  True : NonNegativeReals
    (0.571835, 'C') :  0.05 :   0.0873616668703715 :   1.0 : False :  True : NonNegativeReals
    (0.571835, 'D') :   0.0 :   1.8252766662593123 :   1.9 : False :  True : NonNegativeReals
    (0.588165, 'B') :  0.05 :  0.08432025687755305 :   1.0 : False :  True : NonNegativeReals
    (0.588165, 'C') :  0.05 :  0.08432025687755303 :   1.0 : False :  True : NonNegativeReals
    (0.588165, 'D') :   0.0 :   1.8313594862449474 :   1.9 : False :  True : NonNegativeReals
         (0.6, 'B') :  0.05 :  0.08224526025017098 :   1.0 : False :  True : NonNegativeReals
         (0.6, 'C') :  0.05 :  0.08224526025017095 :   1.0 : False :  True : NonNegativeReals
         (0.6, 'D') :   0.0 :   1.8355094794997089 :   1.9 : False :  True : NonNegativeReals
    (0.605168, 'B') :  0.05 :   0.0813708391463833 :   1.0 : False :  True : NonNegativeReals
    (0.605168, 'C') :  0.05 :  0.08137083914638325 :   1.0 : False :  True : NonNegativeReals
    (0.605168, 'D') :   0.0 :   1.8372583217072844 :   1.9 : False :  True : NonNegativeReals
    (0.621498, 'B') :  0.05 :  0.07872607687294997 :   1.0 : False :  True : NonNegativeReals
    (0.621498, 'C') :  0.05 :  0.07872607687294994 :   1.0 : False :  True : NonNegativeReals
    (0.621498, 'D') :   0.0 :   1.8425478462541494 :   1.9 : False :  True : NonNegativeReals
    (0.633333, 'B') :  0.05 :  0.07691438925962732 :   1.0 : False :  True : NonNegativeReals
    (0.633333, 'C') :  0.05 :  0.07691438925962729 :   1.0 : False :  True : NonNegativeReals
    (0.633333, 'D') :   0.0 :   1.8461712214807917 :   1.9 : False :  True : NonNegativeReals
    (0.638501, 'B') :  0.05 :  0.07614912467647572 :   1.0 : False :  True : NonNegativeReals
    (0.638501, 'C') :  0.05 :  0.07614912467647571 :   1.0 : False :  True : NonNegativeReals
    (0.638501, 'D') :   0.0 :   1.8477017506470954 :   1.9 : False :  True : NonNegativeReals
    (0.654832, 'B') :  0.05 :  0.07382810459434122 :   1.0 : False :  True : NonNegativeReals
    (0.654832, 'C') :  0.05 :  0.07382810459434122 :   1.0 : False :  True : NonNegativeReals
    (0.654832, 'D') :   0.0 :    1.852343790811363 :   1.9 : False :  True : NonNegativeReals
    (0.666667, 'B') :  0.05 :  0.07223255916123578 :   1.0 : False :  True : NonNegativeReals
    (0.666667, 'C') :  0.05 :  0.07223255916123578 :   1.0 : False :  True : NonNegativeReals
    (0.666667, 'D') :   0.0 :    1.855534881677571 :   1.9 : False :  True : NonNegativeReals
    (0.671835, 'B') :  0.05 :  0.07155725535950028 :   1.0 : False :  True : NonNegativeReals
    (0.671835, 'C') :  0.05 :  0.07155725535950028 :   1.0 : False :  True : NonNegativeReals
    (0.671835, 'D') :   0.0 :   1.8568854892810422 :   1.9 : False :  True : NonNegativeReals
    (0.688165, 'B') :  0.05 :  0.06950408152036858 :   1.0 : False :  True : NonNegativeReals
    (0.688165, 'C') :  0.05 :  0.06950408152036858 :   1.0 : False :  True : NonNegativeReals
    (0.688165, 'D') :   0.0 :   1.8609918369593035 :   1.9 : False :  True : NonNegativeReals
         (0.7, 'B') :  0.05 :  0.06808825553181914 :   1.0 : False :  True : NonNegativeReals
         (0.7, 'C') :  0.05 :  0.06808825553181914 :   1.0 : False :  True : NonNegativeReals
         (0.7, 'D') :   0.0 :   1.8638234889363998 :   1.9 : False :  True : NonNegativeReals
    (0.705168, 'B') :  0.05 :  0.06748791398360467 :   1.0 : False :  True : NonNegativeReals
    (0.705168, 'C') :  0.05 :  0.06748791398360467 :   1.0 : False :  True : NonNegativeReals
    (0.705168, 'D') :   0.0 :    1.865024172032829 :   1.9 : False :  True : NonNegativeReals
    (0.721498, 'B') :  0.05 :  0.06565869960632237 :   1.0 : False :  True : NonNegativeReals
    (0.721498, 'C') :  0.05 :  0.06565869960632238 :   1.0 : False :  True : NonNegativeReals
    (0.721498, 'D') :   0.0 :   1.8686826007873918 :   1.9 : False :  True : NonNegativeReals
    (0.733333, 'B') :  0.05 :  0.06439381434222452 :   1.0 : False :  True : NonNegativeReals
    (0.733333, 'C') :  0.05 :  0.06439381434222453 :   1.0 : False :  True : NonNegativeReals
    (0.733333, 'D') :   0.0 :   1.8712123713155844 :   1.9 : False :  True : NonNegativeReals
    (0.738501, 'B') :  0.05 :  0.06385659469361031 :   1.0 : False :  True : NonNegativeReals
    (0.738501, 'C') :  0.05 :  0.06385659469361032 :   1.0 : False :  True : NonNegativeReals
    (0.738501, 'D') :   0.0 :   1.8722868106128132 :   1.9 : False :  True : NonNegativeReals
    (0.754832, 'B') :  0.05 :  0.06221654387237534 :   1.0 : False :  True : NonNegativeReals
    (0.754832, 'C') :  0.05 :  0.06221654387237535 :   1.0 : False :  True : NonNegativeReals
    (0.754832, 'D') :   0.0 :   1.8755669122552816 :   1.9 : False :  True : NonNegativeReals
    (0.766667, 'B') :  0.05 : 0.061079653128485324 :   1.0 : False :  True : NonNegativeReals
    (0.766667, 'C') :  0.05 :  0.06107965312848533 :   1.0 : False :  True : NonNegativeReals
    (0.766667, 'D') :   0.0 :    1.877840693743059 :   1.9 : False :  True : NonNegativeReals
    (0.771835, 'B') :  0.05 :  0.06059863661133553 :   1.0 : False :  True : NonNegativeReals
    (0.771835, 'C') :  0.05 : 0.060598636611335535 :   1.0 : False :  True : NonNegativeReals
    (0.771835, 'D') :   0.0 :   1.8788027267773588 :   1.9 : False :  True : NonNegativeReals
    (0.788165, 'B') :  0.05 :  0.05911781679565181 :   1.0 : False :  True : NonNegativeReals
    (0.788165, 'C') :  0.05 :  0.05911781679565182 :   1.0 : False :  True : NonNegativeReals
    (0.788165, 'D') :   0.0 :   1.8817643664087247 :   1.9 : False :  True : NonNegativeReals
         (0.8, 'B') :  0.05 :   0.0580885002048188 :   1.0 : False :  True : NonNegativeReals
         (0.8, 'C') :  0.05 :  0.05808850020481881 :   1.0 : False :  True : NonNegativeReals
         (0.8, 'D') :   0.0 :    1.883822999590388 :   1.9 : False :  True : NonNegativeReals
    (0.805168, 'B') :  0.05 :  0.05765279601943294 :   1.0 : False :  True : NonNegativeReals
    (0.805168, 'C') :  0.05 : 0.057652796019432934 :   1.0 : False :  True : NonNegativeReals
    (0.805168, 'D') :   0.0 :   1.8846944079611598 :   1.9 : False :  True : NonNegativeReals
    (0.821498, 'B') :  0.05 :  0.05637004601891143 :   1.0 : False :  True : NonNegativeReals
    (0.821498, 'C') :  0.05 :  0.05637004601891143 :   1.0 : False :  True : NonNegativeReals
    (0.821498, 'D') :   0.0 :   1.8872599079622012 :   1.9 : False :  True : NonNegativeReals
    (0.833333, 'B') :  0.05 : 0.055533588271939716 :   1.0 : False :  True : NonNegativeReals
    (0.833333, 'C') :  0.05 :  0.05553358827193972 :   1.0 : False :  True : NonNegativeReals
    (0.833333, 'D') :   0.0 :   1.8889328234561418 :   1.9 : False :  True : NonNegativeReals
    (0.838501, 'B') :  0.05 : 0.055193380631327046 :   1.0 : False :  True : NonNegativeReals
    (0.838501, 'C') :  0.05 :  0.05519338063132705 :   1.0 : False :  True : NonNegativeReals
    (0.838501, 'D') :   0.0 :   1.8896132387373674 :   1.9 : False :  True : NonNegativeReals
    (0.854832, 'B') :  0.05 :  0.05420954326569367 :   1.0 : False :  True : NonNegativeReals
    (0.854832, 'C') :  0.05 :  0.05420954326569367 :   1.0 : False :  True : NonNegativeReals
    (0.854832, 'D') :   0.0 :   1.8915809134686323 :   1.9 : False :  True : NonNegativeReals
    (0.866667, 'B') :  0.05 :  0.05357463183560675 :   1.0 : False :  True : NonNegativeReals
    (0.866667, 'C') :  0.05 :  0.05357463183560676 :   1.0 : False :  True : NonNegativeReals
    (0.866667, 'D') :   0.0 :    1.892850736328803 :   1.9 : False :  True : NonNegativeReals
    (0.871835, 'B') :  0.05 :  0.05331893357751853 :   1.0 : False :  True : NonNegativeReals
    (0.871835, 'C') :  0.05 : 0.053318933577518546 :   1.0 : False :  True : NonNegativeReals
    (0.871835, 'D') :   0.0 :     1.89336213284498 :   1.9 : False :  True : NonNegativeReals
    (0.888165, 'B') :  0.05 :  0.05256379616459459 :   1.0 : False :  True : NonNegativeReals
    (0.888165, 'C') :  0.05 : 0.052563796164594605 :   1.0 : False :  True : NonNegativeReals
    (0.888165, 'D') :   0.0 :   1.8948724076708263 :   1.9 : False :  True : NonNegativeReals
         (0.9, 'B') :  0.05 : 0.052071497857964874 :   1.0 : False :  True : NonNegativeReals
         (0.9, 'C') :  0.05 :  0.05207149785796488 :   1.0 : False :  True : NonNegativeReals
         (0.9, 'D') :   0.0 :   1.8958570042840825 :   1.9 : False :  True : NonNegativeReals
    (0.905168, 'B') :  0.05 : 0.051873008043064876 :   1.0 : False :  True : NonNegativeReals
    (0.905168, 'C') :  0.05 : 0.051873008043064876 :   1.0 : False :  True : NonNegativeReals
    (0.905168, 'D') :   0.0 :   1.8962539839138828 :   1.9 : False :  True : NonNegativeReals
    (0.921498, 'B') :  0.05 :  0.05133926251336614 :   1.0 : False :  True : NonNegativeReals
    (0.921498, 'C') :  0.05 :  0.05133926251336614 :   1.0 : False :  True : NonNegativeReals
    (0.921498, 'D') :   0.0 :    1.897321474973279 :   1.9 : False :  True : NonNegativeReals
    (0.933333, 'B') :  0.05 :  0.05103057091960856 :   1.0 : False :  True : NonNegativeReals
    (0.933333, 'C') :  0.05 :  0.05103057091960856 :   1.0 : False :  True : NonNegativeReals
    (0.933333, 'D') :   0.0 :    1.897938858160791 :   1.9 : False :  True : NonNegativeReals
    (0.938501, 'B') :  0.05 :  0.05091344528854364 :   1.0 : False :  True : NonNegativeReals
    (0.938501, 'C') :  0.05 :  0.05091344528854364 :   1.0 : False :  True : NonNegativeReals
    (0.938501, 'D') :   0.0 :    1.898173109422921 :   1.9 : False :  True : NonNegativeReals
    (0.954832, 'B') :  0.05 :  0.05059676036553452 :   1.0 : False :  True : NonNegativeReals
    (0.954832, 'C') :  0.05 :  0.05059676036553451 :   1.0 : False :  True : NonNegativeReals
    (0.954832, 'D') :   0.0 :    1.898806479268938 :   1.9 : False :  True : NonNegativeReals
    (0.966667, 'B') :  0.05 :  0.05040837600283353 :   1.0 : False :  True : NonNegativeReals
    (0.966667, 'C') :  0.05 :  0.05040837600283353 :   1.0 : False :  True : NonNegativeReals
    (0.966667, 'D') :   0.0 :    1.899183247994337 :   1.9 : False :  True : NonNegativeReals
    (0.971835, 'B') :  0.05 : 0.050334633885524505 :   1.0 : False :  True : NonNegativeReals
    (0.971835, 'C') :  0.05 : 0.050334633885524505 :   1.0 : False :  True : NonNegativeReals
    (0.971835, 'D') :   0.0 :   1.8993307322289554 :   1.9 : False :  True : NonNegativeReals
    (0.988165, 'B') :  0.05 :  0.05012840916486734 :   1.0 : False :  True : NonNegativeReals
    (0.988165, 'C') :  0.05 : 0.050128409164867334 :   1.0 : False :  True : NonNegativeReals
    (0.988165, 'D') :   0.0 :    1.899743181670268 :   1.9 : False :  True : NonNegativeReals
           (1, 'B') :  0.05 :                 0.05 :   1.0 : False :  True : NonNegativeReals
           (1, 'C') :  0.05 :                 0.05 :   1.0 : False :  True : NonNegativeReals
           (1, 'D') :   0.0 :                  1.9 :   1.9 : False :  True : NonNegativeReals

TRvar_(R1,R_large) : Reactor temperatrue profile [K]
    Size=91, Index=N_R1_R_large
    Key      : Lower : Value              : Upper : Fixed : Stale : Domain
           0 :   295 :              300.0 :   370 : False :  True : NonNegativeReals
    0.005168 :   295 : 300.65157093837394 :   370 : False :  True : NonNegativeReals
    0.021498 :   295 :  306.1742098901375 :   370 : False :  True : NonNegativeReals
    0.033333 :   295 :  311.5401893419505 :   370 : False :  True : NonNegativeReals
    0.038501 :   295 :  313.8274277084589 :   370 : False :  True : NonNegativeReals
    0.054832 :   295 : 320.67161091668373 :   370 : False :  True : NonNegativeReals
    0.066667 :   295 :  325.1962476940595 :   370 : False :  True : NonNegativeReals
    0.071835 :   295 :  327.0200315217518 :   370 : False :  True : NonNegativeReals
    0.088165 :   295 : 332.43502975828864 :   370 : False :  True : NonNegativeReals
         0.1 :   295 : 335.84594571839887 :   370 : False :  True : NonNegativeReals
    0.105168 :   295 : 337.14359584545196 :   370 : False :  True : NonNegativeReals
